,date,modules,cnt
1056,2020-10-18, DSBC-CLASSIFICATIONS,2
1057,2020-10-18, DSBC-NLP-V2,1
1058,2020-10-19, DSBC-PYTHON-1,2
1059,2020-10-19, DSBC-PYTHON-SELF-SUFF,1
1060,2020-10-19, DSBC-REGRESSION-PROBLEMS,1
1061,2020-10-19,mance vagueness] User-submitted feedback ,1
1062,2020-10-20, DSBC-CLUSTER,1
1063,2020-10-20, DSBC-PYTHON-1,1
1064,2020-10-20, DSBC-PYTHON-2,1
1065,2020-10-20, DSBC-REGRESSION-PROBLEMS,1
1066,2020-10-21, DSBC-PYTHON-1,1
1067,2020-10-21, DSBC-REGRESSION-PROBLEMS,2
1068,2020-10-21, DSBC-SQL-FOUNDATIONS-3,1
1069,2020-10-21, ds-flex-orientation,1
1070,2020-10-22, DSBC-PYTHON-1,1
1071,2020-10-22, DSBC-RANDOM-FOREST,2
1072,2020-10-22, ds-flex-orientation,1
1073,2020-10-23, DSBC-CLUSTER,2
1074,2020-10-23, DSBC-PYTHON-3,1
1075,2020-10-23, DSBC-PYTHON-4,1
1076,2020-10-23, DSBC-SQL-FOUNDATIONS-1,1
1077,2020-10-23,mula] User-submitted feedback ,1
1078,2020-10-24, DSBC-CLASSIFICATIONS,1
1079,2020-10-24, DSBC-PYTHON-2,1
1080,2020-10-25, DSBC-PYTHON-1,1
1081,2020-10-25,mula] User-submitted feedback ,1
1082,2020-10-26, DS-GIT,1
1083,2020-10-26, DSBC-CLASSIFICATIONS,1
1084,2020-10-26, DSBC-PYTHON-2,1
1085,2020-10-27, DSBC-CLASSIFICATIONS,1
1086,2020-10-28, DSBC-CLASSIFICATIONS,1
1087,2020-10-28, DSBC-PYTHON-1,2
1088,2020-10-28, ds-flex-orientation,1
1089,2020-10-29, DSBC-CLASSIFICATIONS,1
1090,2020-10-29, DSBC-PYTHON-1,2
1091,2020-10-29, DSBC-SQL-FOUNDATIONS-3,1
1092,2020-10-31, DSBC-SQL-FOUNDATIONS-3,2
1093,2020-11-02, DSBC-CLUSTER,2
1094,2020-11-02, DSBC-PYTHON-1,1
1095,2020-11-02, DSBC-PYTHON-SELF-SUFF,1
1096,2020-11-04, DSBC-MODEL-PREP,1
1097,2020-11-04, DSBC-REGRESSION-PROBLEMS,1
1098,2020-11-05, DSBC-PYTHON-1,2
1099,2020-11-06, DSBC-EXP-DES-V2,3
1100,2020-11-06, DSBC-PYTHON-1,1
1101,2020-11-06, DSBC-SQL-FOUNDATIONS-1,1
1102,2020-11-06, DSBC-SQL-FOUNDATIONS-3,1
1103,2020-11-07, DSBC-PYTHON-1,1
1104,2020-11-07, DSBC-SQL-FOUNDATIONS-3,1
1105,2020-11-10, DSBC-EXP-DES-V2,1
1106,2020-11-10, DSBC-PYTHON-1,1
1107,2020-11-10, DSBC-PYTHON-2,1
1108,2020-11-10, Learnosity Question] User-submitted feedback ,1
1109,2020-11-11, DSBC-MODEL-PREP,1
1110,2020-11-11, DSBC-SIMILARITY-MODELS,1
1111,2020-11-12, DSBC-EXP-DES-V2,1
1112,2020-11-13, Learnosity question] User-submitted feedback ,1
1113,2020-11-17, DSBC-BIG-DATA,1
1114,2020-11-17, DSBC-SIMILARITY-MODELS,1
1115,2020-11-17, DSBC-WAY-OF-DATA-SCIENTIST,1
1116,2020-11-18, DSBC-EXP-DES-V2,1
1117,2020-11-18, DSBC-SQL-FOUNDATIONS-1,1
1118,2020-11-18, DSBC-SQL-FOUNDATIONS-2,1
1119,2020-11-19, DSBC-PYTHON-1,1
1120,2020-11-19, DSBC-SQL-FOUNDATIONS-2,1
1121,2020-11-20, DSBC-RANDOM-FOREST,1
1122,2020-11-25, DSBC-EXP-DES-V2,1
1123,2020-11-28, DSBC-SQL-FOUNDATIONS-3,1
1124,2020-11-30, DSBC-CLASSIFICATIONS,1
1125,2020-11-30, DSBC-EXP-DES-V2,1
1126,2020-12-01, DSBC-CLASSIFICATIONS,1
1127,2020-12-01, DSBC-MODEL-PREP,1
1128,2020-12-01, DSBC-REGRESSION-PROBLEMS,1
1129,2020-12-02, DSBC-EXP-DES-V2,3
1130,2020-12-02, DSBC-MODEL-PREP,1
1131,2020-12-02, DSBC-PYTHON-2,1
1132,2020-12-04, DSBC-CLASSIFICATIONS,1
1133,2020-12-04, DSBC-REGRESSION-PROBLEMS,1
1134,2020-12-05, DSBC-CLUSTER,1
1135,2020-12-05, DSBC-MODEL-PREP,1
1136,2020-12-05, DSBC-PYTHON-SELF-SUFF,1
1137,2020-12-05, DSBC-SQL-FOUNDATIONS-3,1
1138,2020-12-06, DSBC-MODEL-PREP,1
1139,2020-12-06, prep course not going through - Qualified] User-submitted feedback ,1
1140,2020-12-07, DSBC-REGRESSION-PROBLEMS,1
1141,2020-12-08, DSBC-CLASSIFICATIONS,1
1142,2020-12-08, DSBC-CLUSTER,1
1143,2020-12-08, DSBC-REGRESSION-PROBLEMS,1
1144,2020-12-08, ds-careers-networking,1
1145,2020-12-09, DS-GIT,2
1146,2020-12-09, DSBC-EXP-DES-V2,1
1147,2020-12-09, DSBC-ORIENTATION-DSI,1
1148,2020-12-09, DSBC-RANDOM-FOREST,1
1149,2020-12-09, ds-careers-networking,1
1150,2020-12-10, 301,1
1151,2020-12-10, ds-careers-job-searching,1
